Mo,Da,Hr,Space_Heating_cz1_themrs,Water_Heating_cz1_therms,Space_Heating_cz1_kWh,Water_Heating_cz1_kWh,Space_Heating_cz6_kWh,Space_Heating_cz6_kWh,Water_Heating_cz6_kWh
11,11,2,0,0.000360277,0,0,0,0,0
11,11,3,0,0,0,0,0,0,0
11,11,4,0,0,0,0,0,0,0
11,11,5,0,0,0,0,0,0,0
11,11,6,0,0,0,0,0,0,0
11,11,7,0.0601084,0.00180029,0.0388359,0,0,0,0
11,11,8,0.191404,0.0061341,0.128668,0,0,0,0
11,11,9,0.0654145,0,0.0435522,0,0,0,0
11,11,10,0.0307267,0,0.0201703,0,0,0,0
11,11,11,0.0108342,0,0.00675645,0,0,0,0
11,11,12,0.00387447,0.0313459,0.00208256,0,0,0,0
11,11,13,0,0.0897433,0,0,0,0,3.47134
11,11,14,0,0.090467,0,0.300088,0,0,0
11,11,15,0,0.193192,0,4.50269,0,0,3.08611
11,11,16,0,0.0611918,0,0.890111,0,0,0
11,11,17,0,0.0226862,0,0,0,0,0
11,11,18,0,0.0379095,0,0,0,0,0
11,11,19,0,0.0448134,0,0,0,0,0
11,11,20,0,0.00132,0,0,0,0,0
11,11,21,0.0231278,0.00986237,0.0140232,2.41559,0,0,0
11,11,22,0.0354509,0.044279,0.0231475,0,0,0,0
11,11,23,0.0467395,0.0196701,0.030915,0,0,0,2.17564
11,11,24,0,0,0,0,0,0,0.591495
11,12,1,0,0.00104869,0,0,0,0,0
11,12,2,0,0,0,0,0,0,0
11,12,3,0,0.00136917,0,0,0,0,0
11,12,4,0,0.000524347,0,0,0,0,0
11,12,5,0,0,0,0,0,0,0
11,12,6,0,0.00147125,0,0,0,0,0
11,12,7,0.0888058,0.00115338,0.0581934,0,0,0,0
11,12,8,0.20268,0.20565,0.136364,2.77581,0,0,2.17564
11,12,9,0.0836693,0.0189268,0.0558831,1.09209,0,0,0.212107
11,12,10,0.07356,0.00357364,0.049141,0,0,0,0
11,12,11,0.0464306,0.00872562,0.0308464,0,0,0,0
11,12,12,0.0375712,0.0116636,0.0248965,0,0,0,0
11,12,13,0.0422479,0.0155066,0.028095,0,0,0,0
11,12,14,0.0429185,0.00609964,0.0285754,0,0,0,0
11,12,15,0.0473672,0.0124175,0.0316093,0,0,0,0
11,12,16,0.0496196,0.0094074,0.033158,0,0,0,0
11,12,17,0.0489576,0.0121602,0.0327263,0,0,0,0
11,12,18,0.0452287,0.0200875,0.0302175,0,0,0,0
11,12,19,0.0395558,0.00898946,0.0263905,0,0,0,0
11,12,20,0.0357258,0.0196074,0.0238138,0,0,0,0
11,12,21,0.0363486,0.023033,0.0242571,0,0,0,0
11,12,22,0.0403988,0.0210233,0.0270108,1.7255,0,0,0
11,12,23,0.0473835,0.0247205,0.0316298,0.973508,0,0,0
11,12,24,0,0.0111415,0,0,0,0,0
11,13,1,0,0,0,0,0,0,0
11,13,2,0,0,0,0,0,0,0
11,13,3,0,0,0,0,0,0,0
11,13,4,0,0,0,0,0,0,0
11,13,5,0,0,0,0,0,0,0
11,13,6,0,0,0,0,0,0,0
11,13,7,0.0629913,0,0.0408406,0,0,0,0
11,13,8,0.208415,0.00041983,0.140237,0,0,0,0
11,13,9,0.0766529,0.00862158,0.0512031,0,0,0,2.9298
11,13,10,0.0433404,0,0.0287485,0,0,0,0
11,13,11,0.0365982,0,0.0242386,0,0,0,0
11,13,12,0.027046,0,0.0178024,0,0,0,0
11,13,13,0.0202469,0,0.0132199,0,0,0,0
11,13,14,0.0271098,0,0.0178801,0,0,0,0
11,13,15,0.0225713,0,0.014816,0,0,0,0
11,13,16,0.0255298,0,0.0168243,0,0,0,0
11,13,17,0.0310995,0.00484225,0.0205979,0,0,0,0
11,13,18,0.0333941,0,0.022155,0,0,0,0
11,13,19,0.0316263,0.00726322,0.0209633,0,0,0,0
11,13,20,0.0320263,0.00426094,0.0212448,0,0,0,0
11,13,21,0.0369129,0,0.0245659,0,0,0,0
11,13,22,0.0444153,0.1047,0.0296471,2.53389,0,0,0
11,13,23,0.0551065,0,0.0368347,0,0,0,0
11,13,24,0,0,0,0,0,0,0
11,14,1,0,0.000664917,0,0,0,0,0
11,14,2,0,0,0,0,0,0,0
11,14,3,0,0,0,0,0,0,0
11,14,4,0,0,0,0,0,0,0
11,14,5,0,0,0,0,0,0,0
11,14,6,0,0.000498447,0,0,0,0,0
11,14,7,0.0844672,0.000387788,0.0552714,0,0,0,0
11,14,8,0.219461,0.00171859,0.147675,0,0,0,0
11,14,9,0.0926554,0.0033804,0.0620012,0,0,0,0
11,14,10,0.0455417,0.191753,0.0302509,1.87555,0,0,2.10062
11,14,11,0.016044,0.432846,0.010433,4.51339,0,0,4.69194
11,14,12,0.0115899,0.185224,0.00735217,4.46407,0,0,2.31719
11,14,13,0.00913429,0.0212244,0.00564959,0,0,0,0
11,14,14,0.0240627,0.0263783,0.0157909,0,0,0,0
11,14,15,0.0267926,0.00598522,0.0176645,0,0,0,0
11,14,16,0.0209282,0.0311316,0.0136947,0,0,0,0
11,14,17,0.0140243,0.0467292,0.00905771,0,0,0,2.67838
11,14,18,0.0208503,0.05037,0.0137013,2.32568,0,0,0
11,14,19,0.033099,0.024831,0.0219136,0.206858,0,0,0
11,14,20,0.0299482,0.0385083,0.019789,0,0,0,0
11,14,21,0.022843,0.0548378,0.0150319,0,0,0,0
11,14,22,0.0351819,0.00787124,0.0234208,0,0,0,0
11,14,23,0.0558068,0,0.0374191,0,0,0,0
11,14,24,0,0,0,0,0,0,0
11,15,1,0,0,0,0,0,0,0
11,15,2,0,0,0,0,0,0,0
11,15,3,0,0,0,0,0,0,0
11,15,4,0,0,0,0,0,0,0
11,15,5,0,0,0,0,0,0,0
11,15,6,0,0,0,0,0,0,0
11,15,7,0.0864043,0,0.0569499,0,0,0,0
11,15,8,0.214986,0.0187594,0.144921,0,0,0,0
11,15,9,0.108333,0,0.0728409,0,0,0,0
11,15,10,0.0857789,0,0.0576876,0,0,0,0
11,15,11,0.0504905,0.0636019,0.0337963,1.05031,0,0,1.12533
11,15,12,0.0393502,0.0403435,0.0261604,2.42713,0,0,2.45843
11,15,13,0.0259079,0.0739027,0.0170702,0,0,0,0
11,15,14,0.0292758,0.0527333,0.0193944,0,0,0,0
11,15,15,0.0467588,0.0151613,0.0312875,0,0,0,0
11,15,16,0.0436134,0,0.0291684,0,0,0,0
11,15,17,0.0435182,0.0226351,0.0291172,0,0,0,0
11,15,18,0.041755,0.00085337,0.0279348,0,0,0,0
11,15,19,0.0370384,0,0.0247409,0,0,0,0
11,15,20,0.0335897,0.0372029,0.0223528,2.76358,0,0,0
11,15,21,0.0350332,0.097077,0.0232742,0,0,0,2.25066
11,15,22,0.0395684,0.00373933,0.0263933,0,0,0,1.17228
11,15,23,0.0447061,0.0120001,0.0298825,0,0,0,0
11,15,24,0,0.00400366,0,0,0,0,0
11,16,1,0,0,0,0,0,0,0
11,16,2,0,0,0,0,0,0,0
11,16,3,0,0,0,0,0,0,0
11,16,4,0,0,0,0,0,0,0
11,16,5,0,0,0,0,0,0,0
11,16,6,0,0,0,0,0,0,0
11,16,7,0.0542998,0,0.0352585,0,0,0,0
11,16,8,0.195083,0,0.131387,0,0,0,0
11,16,9,0.075705,0.0349125,0.0506867,0,0,0,0
11,16,10,0.0613745,0.163439,0.0410533,3.22594,0,0,0.075022
11,16,11,0.0496586,0.161676,0.0331046,2.84538,0,0,4.24244
11,16,12,0.0377148,0.0073631,0.0250222,0,0,0,0
11,16,13,0.0508612,0.00144272,0.0339601,0,0,0,0
11,16,14,0.0461844,0,0.0308086,0,0,0,0
11,16,15,0.0488559,0,0.0326583,0,0,0,0
11,16,16,0.0486908,0,0.0325305,0,0,0,0
11,16,17,0.049809,0.0229823,0.0332752,0,0,0,0
11,16,18,0.046602,0.0403055,0.0311457,0,0,0,0
11,16,19,0.043002,0.210147,0.0287319,0.600176,0,0,0.300088
11,16,20,0.0418184,0.257605,0.028075,4.51148,0,0,4.56305
11,16,21,0.0427203,0.162966,0.0285399,3.25991,0,0,1.00859
11,16,22,0.0461563,0.0456186,0.0308072,1.94626,0,0,0
11,16,23,0.0530075,0.0244212,0.0354417,0,0,0,2.5029
11,16,24,0,0,0,0,0,0,0
11,17,1,0,0,0,0,0,0,0
11,17,2,0,0,0,0,0,0,0
11,17,3,0,0,0,0,0,0,0
11,17,4,0,0,0,0,0,0,0
11,17,5,0,0,0,0,0,0,0
11,17,6,0,0,0,0,0,0,0
11,17,7,0.0918286,0.00802295,0.0603244,0,0,0,0
11,17,8,0.221497,0.0304423,0.149129,0,0,0,0
11,17,9,0.111258,0.261222,0.0746975,0.600176,0,0,0.375111
11,17,10,0.0844188,0.0636021,0.056709,4.50132,0,0,3.69938
11,17,11,0.070711,0.0109713,0.047325,0.175464,0,0,0
11,17,12,0.043674,0.129819,0.029093,0,0,0,0
11,17,13,0.0336252,0.0101286,0.0223541,0,0,0,0
11,17,14,0.041372,0.00223583,0.0276382,0,0,0,0
11,17,15,0.0320734,0.00361514,0.0213589,0,0,0,0
11,17,16,0.0272929,0.00394753,0.0181279,0,0,0,0
11,17,17,0.036509,0.0161686,0.0243758,0.300088,0,0,0
11,17,18,0.0412716,0.0096022,0.0275051,2.19045,0,0,0
11,17,19,0.0438055,0.185612,0.0292273,2.50109,0,0,4.13675
11,17,20,0.0461068,0.00519562,0.0307348,0,0,0,0
11,17,21,0.0500721,0.139112,0.0334499,1.92584,0,0,0
11,17,22,0.05775,0,0.0386251,0,0,0,0
11,17,23,0.0658402,0,0.0441108,0,0,0,0
11,17,24,0,0,0,0,0,0,0
11,18,1,0,0,0,0,0,0,0
11,18,2,0,0,0,0,0,0,0
11,18,3,0,0,0,0,0,0,0
11,18,4,0,0,0,0,0,0,0
11,18,5,0,0,0,0,0,0,0
11,18,6,4.08E-05,0,0,0,0,0,0
11,18,7,0.168336,0.622574,0.112475,2.51418,0,0,2.70893
11,18,8,0.262939,0.106971,0.177417,4.81095,0,0,4.73394
11,18,9,0.15006,0.0788755,0.10097,2.36293,0,0,1.86701
11,18,10,0.0976982,0.33064,0.0656852,2.32568,0,0,2.10062
11,18,11,0.0593179,0.0789394,0.039692,4.07641,0,0,2.95762
11,18,12,0.0471977,0.0210559,0.0314285,0,0,0,0
11,18,13,0.0569423,0.00149104,0.0380551,0,0,0,0
11,18,14,0.0436929,0,0.0290959,0,0,0,0
11,18,15,0.0333192,0,0.0220738,0,0,0,0
11,18,16,0.0369854,0.0166997,0.0245605,0,0,0,0
11,18,17,0.0333873,0.0416174,0.0221349,0,0,0,0
11,18,18,0.0330188,0.0198737,0.0219237,0,0,0,0
11,18,19,0.0393145,0.00148709,0.0262032,0,0,0,0
11,18,20,0.0444112,0,0.0296679,0,0,0,0
11,18,21,0.0469217,0.0153786,0.031381,0,0,0,0
11,18,22,0.0506719,0.00496004,0.0339411,0,0,0,0
11,18,23,0.0612262,0,0.0411035,0,0,0,0
11,18,24,0,0,0,0,0,0,0
11,19,1,0,0,0,0,0,0,0
11,19,2,0,0.000422983,0,0,0,0,0
11,19,3,0,0,0,0,0,0,0
11,19,4,0,0.00721209,0,0,0,0,0
11,19,5,0,0,0,0,0,0,0
11,19,6,0.0105957,0.115737,0.00613253,0.450132,0,0,0.300088
11,19,7,0.182184,0.0151696,0.122616,3.32336,0,0,3.11049
11,19,8,0.264797,0.214785,0.17871,2.57486,0,0,0.825243
11,19,9,0.123004,0,0.0827266,0,0,0,1.4889
11,19,10,0.0787559,0,0.052803,0,0,0,0
11,19,11,0.0529576,0.00199526,0.0353517,0,0,0,0
11,19,12,0.0349954,0,0.0231998,0,0,0,0
11,19,13,0.0239448,0.00205509,0.0157229,0,0,0,0
11,19,14,0.0199261,0,0.0130087,0,0,0,0
11,19,15,0.0218198,0,0.0142986,0,0,0,0
11,19,16,0.0243445,0.00920489,0.0160085,0,0,0,0
11,19,17,0.0337123,0.00254894,0.0223462,0,0,0,0
11,19,18,0.0398891,0.00266901,0.0265295,0,0,0,0
11,19,19,0.039831,0.129545,0.0265003,0.075022,0,0,0
11,19,20,0.0414566,0.0141632,0.0276072,2.52674,0,0,0
11,19,21,0.0467589,0.0166049,0.0311615,0,0,0,0
11,19,22,0.0527431,0.00449119,0.0352304,0,0,0,0
11,19,23,0.0610238,0,0.0408505,0,0,0,0
11,19,24,0,0.00145563,0,0,0,0,0
11,20,1,0,0,0,0,0,0,0
11,20,2,0,0,0,0,0,0,0
11,20,3,0,0,0,0,0,0,0
11,20,4,0,0,0,0,0,0,0
11,20,5,0.00412581,0,0.00190389,0,0,0,0
11,20,6,0.0231089,0.0037679,0.0148518,0,0,0,0
11,20,7,0.194249,0.000991916,0.130693,0,0,0,0
11,20,8,0.285721,0.0207575,0.192865,0,0.0274164,0,0.900264
11,20,9,0.142754,0.0713811,0.0961961,0,1.48E-05,0,2.5311
11,20,10,0.0854922,0,0.0574725,0,0,0,0
11,20,11,0.0527824,0.000399092,0.0353409,0,0,0,0
11,20,12,0.0354332,0,0.0236042,0,0,0,0
11,20,13,0.0244999,0,0.0162085,0,0,0,0
11,20,14,0.0183555,0,0.0120502,0,0,0,0
11,20,15,0.0121931,0,0.00787843,0,0,0,0
11,20,16,0.0174847,0.00648075,0.0114637,0,0,0,0
11,20,17,0.0307107,0,0.0204256,0,0,0,0
11,20,18,0.0390452,0.0137475,0.0260705,0,0,0,0
11,20,19,0.0412698,0.000529252,0.0275909,0,0,0,0
11,20,20,0.0442625,0,0.0296251,0,0,0,0
11,20,21,0.0532796,0,0.0357438,0,0,0,0
11,20,22,0.0500825,0.0675421,0.0335487,3.00088,0,0,0
11,20,23,0.0552706,0.00396766,0.0369566,0.14079,0,0,0
11,20,24,0,0,0,0,0,0,0
11,21,1,0,0.00178697,0,0,0,0,0
11,21,2,0,0.00132471,0,0,0,0,0
11,21,3,0,0.0103912,0,0,0,0,0
11,21,4,0,0.00112577,0,0,0,0,0
11,21,5,0.00708158,0.00132471,0.00376899,0,0,0,0
11,21,6,0.0182816,0.000530113,0.0115528,0,0,0,0
11,21,7,0.174759,0.00185482,0.117518,0,0,0,0
11,21,8,0.253484,0,0.171011,0,0.050881,0,0
11,21,9,0.107026,0.0139648,0.0719127,0,0.00519276,0,0
11,21,10,0.0615101,0.0302547,0.0411468,0,0.000159106,0,0
11,21,11,0.0193889,0.0800286,0.0126729,0,0,0,1.27538
11,21,12,0.00243557,0.00510104,0.00141516,0,0,0,1.78767
11,21,13,0.00808285,0.0434259,0.0049522,2.77581,0,0,0
11,21,14,0.00585164,0.0147676,0.00346931,0.0563499,0,0,0
11,21,15,0.0231771,0.0168245,0.0152101,0,0,0,0
11,21,16,0.0220087,0.0477339,0.0144393,0,0,0,0
11,21,17,0.0339995,0.185683,0.0226117,2.85084,0,0,2.77581
11,21,18,0.0380815,0.199883,0.0253214,1.98842,0,0,0.654229
11,21,19,0.0404227,0.0152858,0.0268864,1.30105,0,0,2.26895
11,21,20,0.0458734,0.00364409,0.0305736,0,0,0,0
11,21,21,0.0512672,0.00245163,0.0342342,0,0,0,0
11,21,22,0.0601117,0.12684,0.0403159,0.825243,0,0,0
11,21,23,0.0745878,0.00952986,0.0500577,1.19584,0,0,0
11,21,24,0,0.0808726,0,0,0,0,1.57546
11,22,1,0,0,0,0,0,0,0.89682
11,22,2,0,0,0,0,0,0,0
11,22,3,0,0,0,0,0,0,0
11,22,4,0,0,0,0,0,0,0
11,22,5,0.00468058,0,0.00233509,0,0,0,0
11,22,6,0.0234001,0,0.0150224,0,0,0,0
11,22,7,0.193337,0.181778,0.130247,0.600176,0,0,0
11,22,8,0.281503,0.183109,0.190204,4.5147,0.059961,0,4.00328
11,22,9,0.135895,0.00949562,0.0915188,0.95871,0.00601773,0,0
11,22,10,0.0825004,0,0.0553623,0,0.00294171,0,0
11,22,11,0.0559919,0,0.0374203,0,0,0,0
11,22,12,0.0431476,0.0225135,0.0287365,0,0,0,0
11,22,13,0.028274,0,0.018673,0,0,0,0
11,22,14,0.0264752,0,0.0174612,0,0,0,0
11,22,15,0.0224069,0.00060855,0.0147179,0,0,0,0
11,22,16,0.02888,0,0.0190868,0,0,0,0
11,22,17,0.0389717,0,0.0259227,0,0,0,0
11,22,18,0.0420623,0.00237298,0.0280041,0,0,0,0
11,22,19,0.0408826,0.125851,0.0272295,1.80053,0,0,0
11,22,20,0.0424677,0,0.0282602,0.477881,0,0,0
11,22,21,0.0489222,0.000303562,0.0326392,0,0,0,0
11,22,22,0.0567513,0,0.0379461,0,0,0,0
11,22,23,0.0680646,0,0.0456196,0,0.00226837,0,0
11,22,24,0,0,0,0,0,0,0
11,23,1,0,0,0,0,0,0,0
11,23,2,0,0,0,0,0,0,0
11,23,3,0,0.00207415,0,0,0,0,0
11,23,4,0,0,0,0,0,0,0
11,23,5,0,0,0,0,0,0,0
11,23,6,0,0,0,0,0,0,0
11,23,7,0.157835,0,0.104874,0,0.0293373,0,0
11,23,8,0.254137,0,0.171224,0,0.114532,0,0
11,23,9,0.124733,0.0108464,0.0837732,0,0.0477204,0,0
11,23,10,0.0857117,0.196997,0.0574827,2.99607,0.0181419,0,4.20123
11,23,11,0.0470179,0.0419346,0.031289,0,0.000320281,0,0.523379
11,23,12,0.0398281,0,0.026463,0,0,0,0
11,23,13,0.0319083,0.00959959,0.0211238,0,0.0017283,0,0
11,23,14,0.0248467,0.00423064,0.0163635,0,0,0,0
11,23,15,0.0255086,0.0224292,0.0168219,0,0,0,0
11,23,16,0.0251465,0.0107837,0.0166004,0,0,0,0
11,23,17,0.0347973,0,0.0231423,0,0,0,0
11,23,18,0.0391446,0,0.0260871,0,0,0,0
11,23,19,0.0383797,0.0579834,0.0256011,0,0,0,0
11,23,20,0.0398112,0,0.0265978,0,0,0,0
11,23,21,0.0468194,0,0.0313579,0,0,0,0
11,23,22,0.0558861,0,0.0375117,0,0.00218059,0,0
11,23,23,0.0614847,0.0114019,0.0413203,0,0.0128249,0,0
11,23,24,0,0,0,0,0,0,0
11,24,1,0,0,0,0,0,0,0
11,24,2,0,0,0,0,0,0,0
11,24,3,0,0,0,0,0,0,0
11,24,4,0,0,0,0,0,0,0
11,24,5,0,0,0,0,0,0,0
11,24,6,0,0,0,0,0,0,0
11,24,7,0.116435,0.00671356,0.0775803,0,0.0131215,0,0
11,24,8,0.245964,0.03713,0.165987,2.92586,0.106194,0,0
11,24,9,0.122792,0.00432072,0.0825428,0.122232,0.0255402,0,0
11,24,10,0.08836,0,0.0592831,0,0.00663898,0,0
11,24,11,0.0799607,0,0.053626,0,0,0,0
11,24,12,0.059392,0,0.0397134,0,0,0,0
11,24,13,0.0587894,0.000664549,0.0393174,0,0,0,0
11,24,14,0.0645335,0,0.043214,0,0,0,0
11,24,15,0.0594488,0.384797,0.0398696,2.02559,0,0,2.60137
11,24,16,0.039933,0.0527704,0.0266338,3.47096,0,0,4.09349
11,24,17,0.0418572,0.0454242,0.0278982,0,0,0,0
11,24,18,0.052788,0.0522614,0.035345,0,0,0,0
11,24,19,0.0468642,0.00624629,0.0313625,0,0,0,0
11,24,20,0.0434759,0.0776487,0.0290855,0.525155,0,0,0
11,24,21,0.0437719,0,0.0292091,2.34508,0,0,0
11,24,22,0.0469541,0,0.0313186,0,0,0,0
11,24,23,0.0535566,0,0.0357931,0,0,0,0
11,24,24,0,0,0,0,0,0,0
11,25,1,0,0,0,0,0,0,0
11,25,2,0,0,0,0,0,0,0
11,25,3,0,0,0,0,0,0,0
11,25,4,0,0,0,0,0,0,0
11,25,5,0,0.000574028,0,0,0,0,0
11,25,6,0,0,0,0,0,0,0
11,25,7,0.0789112,0.00093264,0.0514502,0,0.00349294,0,0
11,25,8,0.218056,0.00379638,0.146751,0,0.100737,0,0
11,25,9,0.109913,0,0.0737016,0,0.0337904,0,0
11,25,10,0.0815299,0.244144,0.0546424,3.51606,0.00304499,0,4.2968
11,25,11,0.0591771,0.16364,0.0395088,0.900264,0,0,0.945613
11,25,12,0.0697317,0,0.0466975,1.25795,0,0,0
11,25,13,0.0621491,0.00873117,0.0415744,0,0,0,0
11,25,14,0.0494106,0,0.0329622,0,0,0,0
11,25,15,0.0468213,0,0.0312157,0,0,0,0
11,25,16,0.0428608,0.000501808,0.028536,0,0,0,0
11,25,17,0.0423757,0.00157889,0.0282092,0,0,0,0
11,25,18,0.0406614,0,0.0270483,0,0,0,0
11,25,19,0.0365983,0,0.0242961,0,0,0,0
11,25,20,0.0349691,0.00100486,0.0231954,0,0,0,0
11,25,21,0.0369788,0.000789444,0.0245617,0,0,0,0
11,25,22,0.0377845,0.0129724,0.0251116,0,0,0,0
11,25,23,0.0366368,0.0335859,0.0243636,0,0,0,2.54356
11,25,24,0,0.0405545,0,0,0,0,0
11,26,1,0,0,0,0,0,0,0
11,26,2,0,0,0,0,0,0,0
11,26,3,0,0,0,0,0,0,0
11,26,4,0,0.000732414,0,0,0,0,0
11,26,5,0,0.123898,0,1.57546,0,0,0
11,26,6,0,0.00816803,0,1.72546,0,0,0
11,26,7,0.0895643,0,0.0590067,0,0,0,0
11,26,8,0.23187,0,0.156195,0,0.062063,0,0
11,26,9,0.115862,0.187184,0.0778186,1.12533,0.0079728,0,1.57546
11,26,10,0.106273,0.00523739,0.0714004,1.46499,8.94E-05,0,2.48993
11,26,11,0.0950587,0.00123992,0.0638365,0,0,0,0
11,26,12,0.0839009,0,0.056308,0,0,0,0
11,26,13,0.0770741,0,0.0517013,0,0,0,0
11,26,14,0.0750505,0,0.0503426,0,0,0,0
11,26,15,0.0684153,0,0.0458552,0,0,0,0
11,26,16,0.0653506,0,0.0437825,0,0,0,0
11,26,17,0.0651756,0.00287196,0.0436668,0,0,0,0
11,26,18,0.0608272,0.00715008,0.0407295,0,0,0,0
11,26,19,0.0547624,0,0.0366213,0,0,0,0
11,26,20,0.0510035,0,0.0340756,0,0,0,0
11,26,21,0.0508254,0,0.0339645,0,0,0,0
11,26,22,0.0555334,0,0.0371436,0,0,0,0
11,26,23,0.0635523,0.00856308,0.042595,0,0,0,0
11,26,24,0,0,0,0,0,0,0
11,27,1,0,0,0,0,0,0,0
11,27,2,0,0,0,0,0,0,0
11,27,3,0,0,0,0,0,0,0
11,27,4,0,0,0,0,0,0,0
11,27,5,0,0,0,0,0,0,0
11,27,6,0,0,0,0,0,0,0
11,27,7,0.131517,0,0.0872902,0,0,0,0
11,27,8,0.247174,0,0.166559,0,0.0639789,0,0
11,27,9,0.0977179,0.0472274,0.06551,0,0.0212043,0,0
11,27,10,0.0467812,0.039904,0.0311606,0,0.00284424,0,0
11,27,11,0.0385482,0.0149391,0.025659,0,0.0113682,0,0
11,27,12,0.0332533,0.00484854,0.0221164,0,0.0126016,0,0
11,27,13,0.0251642,0,0.0166568,0,0.0099932,0,0
11,27,14,0.0207832,0,0.0137014,0,0.00940234,0,0
11,27,15,0.0195321,0,0.0128622,0,0.00761489,0,0
11,27,16,0.025172,0,0.0166957,0,0.0049517,0,0
11,27,17,0.0404144,0.00468115,0.0270145,0,0.00683022,0,0
11,27,18,0.0483512,0.00496112,0.0324018,0,0.00553593,0,0
11,27,19,0.0487663,0.00524402,0.0327034,0,0.00225782,0,0
11,27,20,0.050224,0.00219863,0.0336882,0,2.50E-05,0,0
11,27,21,0.0539683,0.02177,0.0362028,2.47572,0,0,0
11,27,22,0.0625662,0,0.0419024,0.33527,0.00358353,0,0
11,27,23,0.0769359,0,0.0516339,0,0.0100875,0,0
11,27,24,0,0,0,0,0,0,0
11,28,1,0,0,0,0,0,0,0
11,28,2,0,0,0,0,0,0,0
11,28,3,0,0,0,0,0,0,0
11,28,4,0,0,0,0,0,0,0
11,28,5,0.0121594,0,0.00706284,0,0,0,0
11,28,6,0.0327242,0,0.0213245,0,0,0,0
11,28,7,0.206159,0,0.138758,0,0,0,0
11,28,8,0.29487,0.00459671,0.199055,0,0.0870454,0,0
11,28,9,0.153263,0.0136162,0.103249,0,0.0188778,0,0
11,28,10,0.100486,0.00515661,0.0675533,0,0.00805958,0,0
11,28,11,0.0656995,0.00657012,0.0440123,0,0.00106334,0,0
11,28,12,0.0467954,0.00104515,0.031223,0,0,0,0
11,28,13,0.0366384,0.00373944,0.0243504,0,0,0,0.450132
11,28,14,0.033526,0.0206736,0.02226,0,0,0,2.83109
11,28,15,0.033255,0.0129433,0.0220907,0,0,0,0
11,28,16,0.0375713,0.0223923,0.0250351,0,0,0,0
11,28,17,0.0502419,0.00318786,0.0336284,0,0,0,0
11,28,18,0.027013,0.0834587,0.0178918,0.225066,0,0,0
11,28,19,0.0460864,0.0746906,0.0307767,3.46805,0,0,0
11,28,20,0.0452114,0.00794231,0.0301102,0,0,0,0
11,28,21,0.060939,0.0640409,0.0408118,0,0,0,3.11404
11,28,22,0.065019,0.000734351,0.0436046,0,0,0,0
11,28,23,0.0910508,0,0.0612658,0,0,0,0
11,28,24,0,0,0,0,0,0,0
11,29,1,0,0.0605778,0,0,0,0,0
11,29,2,0,0,0,0,0,0,0
11,29,3,0,0,0,0,0,0,0
11,29,4,0.00210143,0,0.000827204,0,0,0,0
11,29,5,0.0302182,0.0003962,0.0198604,0,0,0,0
11,29,6,0.0415856,0,0.0275911,0,0,0,0
11,29,7,0.219081,0.00152974,0.147832,0,0.0722298,0,0
11,29,8,0.311556,0.00928563,0.210547,0,0.138023,0,0
11,29,9,0.198781,0.0122871,0.13435,0,0.0522714,0,0
11,29,10,0.152867,0.190984,0.103277,3.30097,0.0271036,0,2.92586
11,29,11,0.0849947,0.0049815,0.0571269,1.50501,0.0108407,0,0.279417
11,29,12,0.0607865,0.0112676,0.0406999,0,0.00401958,0,0
11,29,13,0.0643716,0.0647782,0.0431676,0,4.19E-05,0,0
11,29,14,0.047763,0.00469934,0.031937,0,0,0,0
11,29,15,0.0485578,0.040375,0.0324974,0,0,0,0
11,29,16,0.0474454,0.00249124,0.0317588,0,0,0,0
11,29,17,0.0606561,0.00402,0.040714,0,0,0,0
11,29,18,0.0673889,0.00373588,0.0452843,0,0.00631005,0,0
11,29,19,0.0675509,0.00243422,0.045398,0,0.00879622,0,0
11,29,20,0.0675623,0.0015848,0.0454109,0,0.00883854,0,0
11,29,21,0.0678497,0.0426429,0.0456117,1.20035,0.0078675,0,0
11,29,22,0.0651586,0.0652636,0.0436931,1.68922,0.0066755,0,2.77581
11,29,23,0.0786914,0.00396298,0.0528617,0,0.0210218,0,0.154521
11,29,24,0,0,0,0,0,0,0
11,30,1,0,0,0,0,0,0,0
11,30,2,0,0,0,0,0,0,0
11,30,3,0,0,0,0,0,0,0
11,30,4,0,0,0,0,0,0,0
11,30,5,0,0,0,0,0,0,0
11,30,6,0.00423978,0,0.00186292,0,0.00622746,0,0
11,30,7,0.174557,0.140305,0.117203,2.25066,0.11989,0,0
11,30,8,0.27524,0.0186457,0.185631,0.293362,0.16168,0,0
11,30,9,0.158911,0.00798002,0.106988,0,0.0719188,0,0
11,30,10,0.128807,0.00312828,0.0866931,0,0.0390234,0,0
11,30,11,0.111677,0,0.0751369,0,0.0189606,0,0
11,30,12,0.0884387,0.0981157,0.0594889,0,0.0079228,0,3.2005
11,30,13,0.0592034,0.0414822,0.0397134,1.3504,0,0,0
11,30,14,0.0293635,0.052888,0.0194074,1.40205,0,0,0
11,30,15,0.0275954,0.00226671,0.0182036,0,0,0,0
11,30,16,0.0420673,0.00835633,0.0280159,0,0,0,0
11,30,17,0.0552954,0,0.0369812,0,0,0,0
11,30,18,0.0596956,0.00277687,0.0399607,0,0.00136127,0,0
11,30,19,0.0581622,0.036005,0.0389373,0,0.00373962,0,0
11,30,20,0.0605886,0.0488189,0.0406395,0,0.00440824,0,0
11,30,21,0.0667904,0.161115,0.0448907,1.7255,0.00768136,0,1.87555
