Mon,Day,Hr,Dhw_CZ10_ERWH_SF_bc,Dhw_CZ10_HPWH_SF_bc,Dhw_CZ10_HPWH_bu_SF_bc,Dhw_CZ10_HPWH_bu2_SF_bc,Dhw_CZ10_ERWH_SF_3_to_6,Dhw_CZ10_HPWH_SF_3_to_6,Dhw_CZ10_HPWH_bu_SF_3_to_6,Dhw_CZ10_HPWH_bu2_SF_3_to_6,Dhw_CZ10_ERWH_SF_10_to_1,Dhw_CZ10_HPWH_SF_10_to_1,Dhw_CZ10_HPWH_bu_SF_10_to_1,Dhw_CZ10_HPWH_bu2_SF_10_to_1,Dhw_CZ10_ERWH_MF_bc,Dhw_CZ10_HPWH_MF_bc,Dhw__HPWH_bu2_MF_bc,Dhw_CZ10_HPWH_bu2_MF_bc,Dhw_CZ10_ERWH_MF_3_to_6,Dhw_CZ10_HPWH_MF_3_to_6,Dhw_CZ10_HPWH_bu_MF_3_to_6,Dhw_CZ10_HPWH_bu2_MF_3_to_6,Dhw_CZ10_ERWH_MF_10_to_1,Dhw_CZ10_HPWH_MF_10_to_1,Dhw_CZ10_HPWH_bu_MF_10_to_1,Dhw_CZ10_HPWH_bu2_MF_10_to_1,Dhw_CZ10_NG,Dry Bulb,Wet Bulb,Dew Point
5,16,11,8.9305,2.51271,2.13035,0,0,2.53385,2.12104,0,15.3585,2.51271,1.85805,4.74985,32.6616,0,1.77365,0,0,1.21515,1.78128,0,106.651,1.21515,13.4229,6.48292,18.7819,70.16,59.95,53.6
5,16,12,0,0.536506,1.18675,0,0,0.482205,0.532257,0,7.51117,0.536506,2.88698,0,20.436,0,4.9425,0,0,0.950214,1.8676,0,47.1558,0.950214,13.5671,7.83301,0,73.94,61.25,53.6
5,16,13,0,0,0,0,0,0,0,0,0,0,0,0,1.4467,4.01956,7.95782,0,15.3585,3.36051,1.83902,0,1.27988,3.36051,14.8338,0,1.19685,77.36,62.33,53.42
5,16,14,0,0,0,0,0,0,0,0,0,0,0,0,10.495,5.87711,10.8094,0,14.5906,6.96223,2.29457,0,3.58365,6.96223,7.3862,0,1.16753,80.96,62.83,51.98
5,16,15,0,0,0,0,0,0,0,0,0,0,0,0,28.2775,6.89138,6.29393,0,0,11.569,3.69645,0,0,11.569,3.11662,0,0.257094,84.38,64.76,53.6
5,16,16,0,0,0,0,0,0,0,0,0,0,0,0,9.66249,6.94805,5.16296,0,0,8.69381,3.78431,0,0,8.69381,1.55159,0,0.0990546,86,65.35,53.78
5,16,17,0,0,0,0,0,0,0,0,0,0,0,0,9.47107,11.4272,2.02036,0,0,7.61843,2.16113,0,0,7.61843,0,0,0.420137,85.64,66,55.4
5,16,18,0,0,0,0,0,0,0,0,0,0,0,0,8.19264,4.27611,2.36591,0,4.0956,0.243086,2.0607,0,0,0.243086,0.462497,0,0.128288,83.48,65.47,55.76
5,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2939,3.6715,0,9.47107,0,1.76532,0,0,0,1.79216,0,1.41508,80.42,64.35,55.4
5,16,20,0,0,0,0,5.1195,0,0,0,0,0,0,0,0,2.89257,2.06058,0,0,0,1.84397,0,0,0,1.87845,0,6.94273,78.08,63.53,55.22
5,16,21,0,0,0,0,2.81572,0,0,0,0,0,0,0,0,0,1.50815,0,0,0,1.81929,0,0,0,0.579921,0,0,73.04,60.84,53.42
5,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0.51195,0,0.0608568,0,10.495,0,1.22726,0,12.7987,0,0,0,0.064144,69.8,58.91,51.98
5,16,23,0,0,0,0,0,0,0,0,0,0,0,0,15.3585,0,1.86893,0,4.86352,0,3.56283,0,0,0,0,0,1.3801,69.44,59.7,53.6
5,16,24,0,0,0,0,0,0,0,0,0,0,0,0,7.07125,0,0.96908,0,0,2.73494,3.71579,0,0,2.73494,0,0,0,66.02,58.4,53.6
5,17,1,0,0.288247,0,0,0,0.982091,0,0,0,0.288247,0,0,9.22303,0,0,0,0,0.895512,2.15775,0,0,0.895512,0,0,0,64.4,57.8,53.6
5,17,2,0,1.97162,0,0,0,1.23184,0,0,0,1.97162,0,0,0,0,1.8875,0,0,0,0.47298,0,0,0,1.03753,0,0,64.04,57.67,53.6
5,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75853,0,0,1.01139,0,0,0,1.01139,1.84595,0,0,60.98,56.53,53.6
5,17,4,0,0,0,0,0,0,2.20688,3.54531,0,0,0,0,0,0,2.46338,0,107.509,6.23699,14.8466,0,0,6.23699,2.01256,0,0,62.6,57.13,53.6
5,17,5,0,0,0,0,0,0,2.14024,0,0,0,0,0,0,1.90894,3.95538,0,46.5293,4.60974,15.2697,0,0,4.60974,1.90165,0,0,62.42,57.06,53.6
5,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71295,3.5666,0,1.81625,7.9043,15.3657,0,0,7.9043,0.147812,0,0,60.62,56.39,53.6
5,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55768,2.02412,0,0,1.99149,1.38572,0,0,1.99149,1.47642,0,0.342901,59.36,55.92,53.6
5,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7.73911,2.23965,0,0,1.56644,0,0,0,1.56644,3.00565,0,0.368785,60.98,56.53,53.6
5,17,9,0,0,1.67807,0,0,0,0,0,0,0,0,0,0,6.16224,2.4723,0,0,2.78384,0,0,0,2.78384,5.17928,0,0.90902,63.32,57.5,53.78
5,17,10,2.30377,0.112324,1.39521,0,0.51195,0.111519,0,0,0.767925,0.112324,0.330844,0,30.2051,0,1.37369,0,0,0,0,0,15.1025,0,5.17634,0,19.3305,67.1,59.3,54.5
5,17,11,15.3585,3.21681,2.79707,0,11.1833,3.2708,2.08853,0,15.3585,3.21681,1.97991,3.43343,25.7557,0,0.058657,0,0,0,0,0,102.759,0,14.9348,0,9.08905,71.6,61.36,55.4
5,17,12,0.668261,0,0.708493,0,0,0,0.322482,0,3.54185,0,3.20566,0,0,1.44845,1.80658,0,0,0,0,0,15.0969,0,15.2621,0,0.441568,75.56,62.63,55.22
5,17,13,0,0,0,0,0,0,0,0,0,0,1.35367,0,0,3.67091,3.53504,0,0,0,1.58752,0,0,0,15.3779,0,5.16301,78.08,63.4,55.04
5,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560706,3.21157,0,0,0,1.83744,0,0,0,2.23204,0,4.84944,78.8,63.51,54.68
5,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41147,0,0,2.09364,1.83831,0,0,2.09364,0,0,0.0467182,78.62,63.62,55.04
5,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69068,0,0,1.07961,0,0,0,1.07961,0,0,1.15821,77.18,61.34,51.62
5,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2065,3.80475,0,0,3.77636,0,0,0,3.77636,0,0,0.950508,78.08,61.35,50.9
5,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07273,1.34364,0,0,4.03723,0,0,0,4.03723,0,0,1.27266,75.38,62.1,54.32
5,17,19,3.32768,1.10818,1.82217,0,3.32768,1.11454,0.846658,0,0,1.10818,0,0,12.0308,0.0560941,2.8483,0,14.0786,9.94575,0,0,0,9.94575,0,0,7.66443,73.4,62.98,57.2
5,17,20,5.93605,1.83924,1.26235,0,6.05584,1.83559,1.88183,0,0,1.83924,0,0,32.6287,7.88181,3.3553,0,4.86352,5.18427,0,0,0,5.18427,0,0,0.493517,73.04,62.85,57.2
5,17,21,0,0,0,0,0,0,0,0,0,0,0,0,15.3585,6.60954,4.67696,0,5.1195,6.37884,1.20503,0,6.91132,6.37884,1.17336,0,2.53496,69.44,61.51,57.02
5,17,22,0,0,0,0,0,0,0,0,0,0,0,0,6.05271,5.14574,5.45706,0,14.1831,2.83105,2.83968,0,14.8465,2.83105,1.72094,0,3.40249,65.84,59.33,55.4
5,17,23,0,0,0,0,0,0,0,0,0,0,2.16664,0,0,6.78343,3.81801,0,0,0,3.60033,0,0,0,1.77496,0,4.68711,62.24,57.99,55.4
5,17,24,0,0,0,0,0,0,0,0,4.0956,0,0.37458,0,0,0,1.82779,0,0,0.56751,3.73386,0,0,0.56751,1.83489,0,2.55319,59,56.79,55.4
5,18,1,0,0,0,0,0,0,0,0,4.0956,0,0,0,0,0,1.88298,0,0,3.051,2.26863,0,0,3.051,1.88991,0,0,58.82,56.62,55.22
5,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15762,0,0,0,1.14246,0,0,0,1.06599,0,0,57.2,55.05,53.6
5,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89439,0,0,0,0,0,0,0,0,0,0,56.84,54.9,53.6
5,18,4,0,0,0,0,14.0242,0,2.35529,3.0604,0,0,0,0,0,0,0.318683,0,72.7946,0,14.9486,0,0,0,0,0,0,53.78,53.78,53.78
5,18,5,0,0,0,0,0,0,1.77891,0,0,0,0,0,0,1.1444,0,0,2.32627,2.89447,15.4076,0,0,2.89447,0,0,0.0528711,54.68,54.68,54.68
5,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8754,1.62831,0,0,0,15.765,0,0,0,0,0,0,55.58,55.51,55.4
5,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518081,2.68546,0,0,0.962895,0.0642011,0,0.51195,0.962895,0,0,0.0859013,57.2,56.12,55.4
5,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9788,0.071175,0,0,3.25239,0,0,14.8465,3.25239,0,0,0.349668,57.2,56.12,55.4
5,18,9,0,2.00086,0,0,0,2.06673,0,0,0,2.00086,0,0,0,0,0,0,0,2.06162,0,0,0,2.06162,0.574499,0,0,57.2,55.92,55.04
5,18,10,13.0547,2.2997,2.35485,0,0,0.672233,0,0,2.30377,2.2997,2.14822,0,25.3415,2.63841,1.27686,0,0,3.2218,0,0,0,3.2218,2.75165,0,21.8608,59.36,55.93,53.6
5,18,11,1.82616,0,2.90489,0,3.58365,1.62684,0.760809,0,15.3585,0,0.868218,3.08182,10.9301,2.49553,2.12121,0,3.32768,1.94604,0,0,74.6937,1.94604,14.733,0,14.4854,62.6,57.13,53.6
5,18,12,0,0,1.50477,0,5.37547,0,2.27588,0,4.70116,0,3.1656,0,0,5.90113,3.09306,0,9.72705,0,0,0,16.6328,0,15.1861,0,0,66.92,58.94,53.96
5,18,13,0,0,0,0,0,0,0,0,0,0,1.56495,0,4.86352,1.09503,3.47546,0,0,2.67655,0,0,0,2.67655,15.5879,0,0.804189,69.98,60.35,54.5
5,18,14,0,0,0,0,0,0,0,0,0,0,0,0,12.0151,1.89721,3.91452,0,0,1.86598,0,0,0,1.86598,2.21056,0,0,72.5,61.59,55.22
5,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37354,0,0,1.18361,0,0,0,1.18361,0,0,0,74.84,62.48,55.4
5,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13373,4.26651,0,0,2.31242,0,0,0,2.31242,0,0,0.0462192,77.18,63.19,55.22
5,18,17,0,2.25294,0,0,0,0,0,0,0,2.25294,0,0,0,4.42391,1.90624,0,0,3.70448,0.693648,0,0,3.70448,0,0,0.145424,78.8,62.91,53.6
5,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20832,0.0788232,0,12.5428,1.23073,1.75137,0,0,1.23073,0,0,0,78.62,62.76,53.42
5,18,19,0,0,0,0,0,0,0,0,0,0,0,0,13.9026,1.5585,1.75138,0,5.88742,4.08898,1.79348,0,0,4.08898,1.72085,0,0,76.82,62.23,53.6
5,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88868,2.24809,0,0,1.2724,1.86346,0,0,1.2724,1.86839,0,0.0925532,74.84,61.55,53.6
5,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70437,0,0,1.04745,1.92412,0,0,1.04745,1.14305,0,0.0727122,70.88,60.2,53.6
5,18,22,0,0,0,0,0,2.48608,0,0,0,0,0,0,0,0,0,0,0,3.76342,0.0358979,0,7.42327,3.76342,0,0,1.19483,66.02,58.41,53.6
5,18,23,0.255975,0,0,0,0,0.175129,0,0,0,0,0,0,0,0,0,0,0,2.497,0,0,7.93522,2.497,0,0,3.09345,64.22,57.74,53.6
5,18,24,9.84535,0,0,0,0,0,0,0,0,0,0,0,12.2868,3.04928,1.83993,0,0,0,1.63174,0,0,0,0,0,3.73529,61.88,56.87,53.6
5,19,1,0,0,0,0,0,0,0,0,0,0,0,0,4.74557,1.36483,2.71226,0,0,0,1.86395,0,0,0,0,0,0,57.2,55.05,53.6
5,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55543,0.207904,0,0,1.1714,1.05387,0,0,1.1714,0,0,0,57.02,54.87,53.42
5,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48248,1.93022,0,0,0,0,0,0,0,0,0,0,55.22,53.07,51.62
5,19,4,0,0,0,0,11.4334,0,2.34918,3.21636,0,0,0,0,0,3.85986,1.90779,0,61.434,0,15.2014,0,0,0,0,0,0,53.78,51.76,50.18
5,19,5,0,0,0,0,0,0,1.55273,0,0,0,0,0,0,0.942481,0.576346,0,9.34721,3.89685,15.6335,0,0,3.89685,0,0,0,55.22,53.07,51.62
5,19,6,0,1.99987,0,0,0,0,0,0,0,1.99987,0,0,0,0.0557271,1.81382,0,0,3.10516,13.3881,0,0,3.10516,0,0,0,53.42,51.38,49.82
5,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25287,0,0,0,0,0,0,0,0,0,0,52.16,50.12,48.56
5,19,8,0,0,0,0,0,0,0,0,0,0,0,0,26.8774,1.28943,1.42251,0,0,4.05445,0,0,6.1434,4.05445,1.49053,0,0,56.3,53.72,51.98
5,19,9,0,0,0,0,0,0,0,0,0,0,0,0,20.9201,2.93733,4.31148,0,0,7.38975,0,0,7.67925,7.38975,3.57431,0,0.320682,62.96,57.27,53.6
5,19,10,0,0,0,0,0,0,0,0,0,0,0,0,14.8465,0,4.86594,0,0,3.51724,0,0,2.81573,3.51724,3.765,0,0,66.92,58.84,53.78
5,19,11,0,0,0,0,0,0,0,0,0,0,3.31673,0,20.8693,3.83477,2.79085,0,0,4.44132,0,0,77.5724,4.44132,13.986,7.08391,0,72.32,61.52,55.22
5,19,12,0,0,0,0,0,1.56119,0,0,0,0,0.245132,0,11.1026,9.04289,4.43258,0,3.58365,6.37903,0.405674,0,33.7775,6.37903,15.227,0,0,77.36,62.52,53.78
5,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82764,4.04111,0,9.72705,0,1.79275,0,0,0,15.3129,0,2.18352,80.96,64.37,55.04
5,19,14,0,0,0.535631,0,0,0,0,0,0,0,0,0,0,5.47888,4.66386,0,0,0,1.88242,0,0,0,0.289165,0,0.357062,84.56,64.32,52.52
5,19,15,0,0,2.34276,0,0,0,0,0,0,0,0,0,1.0239,1.37678,1.36244,0,0,0,0.48466,0,0,0,0,0,0,87.8,67.56,57.02
5,19,16,0,0,0,0,0,0,0,0,0,0,0,0,15.3585,0.813573,0.594267,0,0,1.45335,0,0,0,1.45335,0,0,0,87.62,66.64,55.4
5,19,17,0,0,0,0,0,0,0,0,0,0,0,0,2.71628,0,1.84966,0,0,0.613907,0,0,0,0.613907,0,0,0,85.64,66,55.4
5,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83309,0,0,0,0,0,0,0,0,0,0,83.66,65.29,55.22
5,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91742,0,0,0,0,0,0,0,0,0,2.10564,82.4,64.98,55.4
5,19,20,0,1.62925,0,0,0,0,0,0,0,1.62925,0,0,0,0,0.0634134,0,0,1.23929,0,0,0,1.23929,0,0,0,82.04,64.87,55.4
5,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59164,0,0,0,2.59164,0,0,0,78.08,63.53,55.22
5,19,22,0,0,0,0,0,0,0,0,0,0,0,0,6.1434,0,0.688653,0,4.0956,6.85591,0.493722,0,5.63145,6.85591,0.465385,0,3.45326,73.04,61.03,53.78
5,19,23,0,0,0,0,0,0,0,0,0,0,0,0,15.3585,0,3.07609,0,12.7987,0,1.78784,0,15.3585,0,1.79354,0,3.22484,69.62,60.68,55.4
5,19,24,0,0,0,0,0,0.839661,0,0,0,0,0,0,1.88319,0.0682376,4.42883,0,13.8226,0.833333,1.85718,0,0.595412,0.833333,1.86778,0,3.85933,67.64,60,55.4
5,20,1,0,0,0,0,0,1.70647,0,0,0,0,0,0,0,1.26389,1.99959,0,0,3.39093,1.91004,0,0,3.39093,1.31214,0,0,64.4,58.8,55.4
5,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83239,1.44703,0,0,2.85465,0,0,0,2.85465,0,0,0,64.04,58.56,55.22
5,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10.774,1.20348,0,0,2.87954,0,0,0,2.87954,0,0,0.295267,60.44,56.33,53.6
5,20,4,0,0,0,0,0,0,3.13458,0,0,0,0,0,0,4.2065,4.59863,0,74.4843,2.24271,15.1134,0,0,2.24271,0,0,0,57.02,54.87,53.42
5,20,5,0,0,0,0,0,0,1.32038,0,0,0,0,0,0,2.10115,1.88443,0,15.0572,2.8446,15.5707,0,0,2.8446,0,0,0,55.4,53.25,51.8
5,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5552,0,0,0,0,0,0,55.4,53.25,51.8
5,20,7,0.767925,0.0594216,0.123701,0,0,0,0,0,0.255975,0.0594216,0.0426258,0,0,2.64153,1.05814,0,0,0,0,0,0,0,0,0,7.45238,55.76,53.5,51.98
5,20,8,15.3585,3.50476,0.308768,11.2796,15.1025,3.13289,2.17799,0,15.3585,3.50476,0.553351,9.45893,0,0,0.367687,0,0,0,0,0,0,0,0,0,53.5949,59.36,56.03,53.78
5,20,9,15.3585,3.43871,1.88101,2.0478,11.1239,3.40525,2.87388,0,14.6929,3.43871,2.21394,1.15189,0,0,0.521422,0,0,2.02118,0,0,0,2.02118,0,0,6.45073,63.5,58.46,55.4
5,20,10,0.735487,1.95155,2.64073,0,0,0.83718,1.15156,0,0,1.95155,2.31407,0,0.51195,0,1.89426,0,0,2.22983,0,0,0,2.22983,0,0,0.465456,70.52,60.99,55.4
5,20,11,0,0,0,0,0,0,0,0,8.66238,0,3.34929,0,15.1883,1.51616,0.425094,0,0,1.91966,0,0,15.3585,1.91966,15.2261,0,0.0657461,77.72,63.51,55.4
5,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26686,0,0,0,1.76197,0,0,3.38447,1.76197,15.6812,0,0,84.92,65.45,54.68
5,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82832,0,0,1.84397,0,0,0,1.84397,12.2503,0,0,89.96,64.81,49.64
5,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276519,2.51764,0,0,0,0,0,0,0,0,0,2.12845,93.56,64.95,47.12
5,20,15,0,0,0,0,0,0,0,0,0,0,0,0,11.5189,2.05643,3.31869,0,0,0,0,0,0,0,0,0,2.9319,96.8,67.85,51.8
5,20,16,6.1434,1.24334,0.433521,3.58365,6.39937,1.33453,0.432804,3.58365,5.1195,1.24334,0.884296,0,11.3855,0,1.63011,0,0,0,0,0,0,0,0,0,45.8969,96.44,67.82,51.98
5,20,17,15.0352,3.14967,1.65831,3.31382,15.3585,3.36302,1.65554,3.33103,8.70315,3.14967,2.83754,0,11.4743,0.0558012,0.250023,0,0,0,0,0,0,0,0,0,1.93669,93.02,67.4,53.42
5,20,18,0,0.671945,2.3017,0,0.0237119,0.706836,2.3208,0,0,0.671945,0.646851,0,0,3.88459,2.96794,0,0,2.33991,0,0,0,2.33991,0,0,1.69856,91.04,66.6,53.06
5,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14471,3.27339,0,0,8.93602,0,0,0,8.93602,0,0,1.91553,89.42,66.01,52.88
5,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75724,0.349148,0,0,2.0736,0,0,0,2.0736,0,0,3.56295,87.44,65.72,53.6
5,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84194,1.91939,0,0,0,0,0,0,0,0,0,3.90261,83.84,64.58,53.6
5,20,22,10.495,2.23489,1.86512,0,10.495,2.28046,1.86423,0,10.495,2.23489,1.84683,0,0,0,0.409227,0,0,0,0,0,0,0,0,0,20.6946,79.52,63.07,53.42
5,20,23,4.90179,1.6375,2.65543,0,4.89977,1.63836,2.66206,0,4.51376,1.6375,2.81223,0,12.5428,0,0,0,0,0,1.38223,0,0,0,0,0,5.98326,71.6,59.62,51.98
5,20,24,0,0,0,0,0,0,0,0,0,0,0,0,5.38379,3.75665,0,0,0,2.21506,1.88037,0,0,2.21506,0,0,0,71.42,60.38,53.6
5,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19421,0,0,6.0896,1.31974,0,0,6.0896,0,0,0,69.08,59.58,53.6
5,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11011,0,0,0.190576,0,0,0,0.190576,0,0,0,64.22,57.63,53.42
5,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51742,1.90439,0,0,3.10939,0,0,0,3.10939,0,0,0.189724,62.24,56,51.8
5,21,4,0,0,0,0,8.77078,0,0,2.76083,0,0,0,0,0,0.343937,1.05609,0,76.7925,0,15.3834,0,0,0,0,0,0,58.82,54.62,51.8
5,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946384,1.91752,0,9.5901,1.0325,15.847,0,0,1.0325,0,0,0,57.2,53.97,51.8
5,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86677,1.5301,0,0,2.26309,11.6179,0,0,2.26309,0,0,0,57.2,53.97,51.8
5,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84297,3.29908,0,0,0.682837,0,0,0,0.682837,0,0,0,57.56,54.22,51.98
5,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98487,3.0037,0,0,0.262316,0,0,0,0.262316,0,0,0,61.88,56.66,53.24
5,21,9,0,0,0,0,0,0,0,0,0,0,0,0,12.2868,4.02124,2.72172,0,6.39937,3.87532,0,0,10.495,3.87532,1.39508,0,0.992129,70.88,58.27,49.82
5,21,10,5.37547,1.08802,2.44026,0,0,1.16906,1.0035,0,5.37547,1.08802,2.44046,0,43.0261,7.03981,5.2702,0,7.1673,5.2208,1.73138,0,29.6931,5.2208,5.16265,0,17.4355,79.7,60.7,48.2
5,21,11,4.07517,1.52639,0.895705,0,0,1.44647,1.73479,0,12.6721,1.52639,0,2.76031,5.23179,1.23744,5.48922,0,0,0,1.88468,0,91.3668,0,15.0603,0,3.8358,86.9,62.74,47.12
5,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73686,0,0,2.04038,0.747071,0,22.3392,2.04038,15.5439,0,0,93.92,62.52,39.92
5,21,13,0,0,0,0,0,0,0,0,0,0,0.0489649,0,0,0,0.881569,0,0,0.720851,0,0,0,0.720851,13.6959,0,0.878083,98.6,65.68,44.78
5,21,14,0,0,0,0,0,0,0,0,0,0,1.03969,0,0,0,0,0,0,7.36628,0,0,0,7.36628,0.357283,0,0.38698,98.6,66.39,46.76
5,21,15,0,0,0,0,0,0,0,0,0,0,0,0,26.1095,1.39317,1.14827,0,0,1.99619,0,0,4.86352,1.99619,0,0,2.05162,98.6,67.82,50.36
5,21,16,0,0,0,0,0,0,0,0,0,0,0,0,47.4252,4.96857,3.63512,0,0,0,1.1632,0,20.478,0,0,0,0.986398,98.24,68.95,53.42
5,21,17,0,0,0,0,0,0,0,0,0,0,0,0,15.4869,7.98143,3.73941,0,13.8226,5.34517,1.83321,0,4.35158,5.34517,0,0,0,94.82,67.28,51.98
5,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74427,3.85781,0,0,6.16333,1.88819,0,0,6.16333,0,0,0,93.38,66.91,52.16
5,21,19,0,0,0,0,7.93522,0,0,0,0,0,0,0,0,5.78618,3.52515,0,0,0.994548,1.83862,0,0,0.994548,0,0,5.30379,92.12,66.26,51.62
5,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88807,3.17074,0,0.767925,3.27772,3.6431,0,0,3.27772,0,0,0,91.04,65.27,50
5,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58646,0,12.5428,6.11126,3.78921,0,0,6.11126,0,0,0,87.08,63.95,49.82
5,21,22,0,0,0,0,0,0,0,0,0,0,0,0,8.44717,0,1.00839,0,9.2151,2.27618,1.73242,0,0,2.27618,0,0,0,81.32,61.33,48.38
5,21,23,0,0.28239,0,0,0,1.64326,0,0,0,0.28239,0,0,6.88692,0,3.33108,0,20.222,0,0,0,0,0,0,0,1.04295,73.58,59.44,50.18
5,21,24,0,1.69129,0,0,0,0.397849,0,0,0,1.69129,0,0,0,0.722349,3.80128,0,14.1128,0,0,0,0,0,0,0,0,75.02,60.69,51.8
5,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62449,3.95156,0,0,4.41302,0,0,0,4.41302,0,0,0,72.5,59.92,51.98
5,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40147,3.61418,0,0,0.761786,0,0,0,0.761786,0,0,0,66.02,58.4,53.6
5,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772682,1.64818,0,0,0,1.21803,0,0,0,0,0,0,64.22,57.53,53.24
5,22,4,0,0,0,0,0,0,2.28938,3.47949,0,0,0,0,0,0,0,0,84.4713,0,15.2896,0,0,0,0,0,0,62.42,55.23,50.18
5,22,5,0,0,0,0,0,0,1.61611,0,0,0,0,0,0,0,0,0,3.50675,0,15.7442,0,0,0,0,0,0,60.62,55.35,51.8
5,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.23,0,0,0,0,0,0.331664,58.82,54.45,51.44
5,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3565,0,0,0,6.3565,0,0,1.1759,57.56,52.43,48.56
5,22,8,0,0,1.46735,0,0,0,0,0,0,0,0,0,0,3.70415,2.5457,0,0,1.00523,0,0,0,1.00523,3.26143,0,4.46586,61.52,55.83,51.98
5,22,9,12.7987,2.42492,2.60026,0,9.47107,2.45343,1.4604,0,9.47107,2.42492,0.816567,6.13416,22.5258,1.92545,4.66262,0,6.39937,6.18943,0,0,11.0069,6.18943,6.68282,0,39.489,67.1,58.7,53.42
5,22,10,10.3257,2.95029,2.90664,0,8.35009,2.9324,2.22007,0,6.74426,2.95029,2.64249,0.255975,28.8115,6.61242,3.80132,0,6.91132,4.3536,0,0,27.5291,4.3536,8.75961,0,1.61283,74.12,60.39,51.8
5,22,11,0,0,0.997169,0,0,0,0,0,9.89892,0,2.34233,2.98964,6.07677,12.8752,4.72693,0,0,2.62614,0,0,90.767,2.62614,14.0531,7.59036,3.85022,79.16,62.21,51.98
5,22,12,0,0,0,0,0,0,0,0,0,0,1.54801,0,13.6045,2.73291,5.75102,0,0,3.45766,0,0,31.6212,3.45766,15.3578,0,0.767034,83.12,64.28,53.42
5,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77919,0,0,2.46134,0,0,3.10793,2.46134,15.8191,0,0,87.98,65.05,51.8
5,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90629,0,0,4.57452,0,0,0,4.57452,0.130501,0,1.21162,89.96,65.59,51.62
5,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05422,3.17976,0,0,5.03968,0,0,0,5.03968,0,0,0.578947,93.02,65.83,49.82
